neuron_id,explanation,correlation_score,tag_list
17_13379,"The Chinese grammatical aspect particle 'le' is used to indicate the completion of an action or a change in state. It commonly appears in contexts emphasizing conclusions, transitions, or finality. The core linguistic signal is the particle 'le', while secondary trigger words include transition markers like '然后' (then) and continuity indicators such as '维持' (maintain).",0.259597832,[]
17_13414,"Expressions denoting denial, refusal, or inability to alter/exit a state (e.g., ""unable to"", ""permanent"", ""unavailable"", ""unwilling to leave""), focusing on permanent conditions, forced sustained states, resistance to change, and refusal patterns in technical/legal contexts (e.g., ""REF"" in code, refusal in legal terms). Includes paradoxical sustained states (e.g., remaining online without disconnecting, unwillingness to let go). This neuron activates when language exhibits fixated states, resistance to change, or paradoxical ""entrapment"" markers. Applications span medical, legal, technical processes, and emotional narratives where persistent non-alteration is central.",0.272684224,[]
17_13422,"This neuron specializes in detecting textual patterns that convey common expressions, particularly phrases indicating typicality or norms, such as ""like this"" or ""such as."" It strongly activates when Chinese text explains historical patterns or established practices, especially those describing the usual state or longstanding norms of things.",0.236648483,[]
17_13583,"The punctuation used to separate clauses, particularly the semicolon.",0.455971277,[]
17_13613,"Technical system elements such as error codes, timestamps, or alphanumeric identifiers in structured data/logs. Includes: error codes (e.g., ""ERROR"", ""403 Client Error""), timestamp components (e.g., ""GMT-05:00"", ""02/05/2013 18:16:16""), numeric IDs in technical contexts (e.g., ""5001fe21-7d56-4719-89af-510674543765""), code/file references (e.g., ""_build_p.h"", ""legacy_json_util.cc""), server log markers (e.g., ""[http-nio-8082-exec-2]""), and technical workflow keywords (e.g., ""Initializing"", ""dependency"", ""SELECT public.db_alter_table""). This neuron focuses on alphanumeric patterns in structured technical data like system logs, programming contexts, and technical identifiers, rather than natural language content.",0.460471858,[]
17_13634,"The neuron responds to HTML/programming markup elements, specifically detecting attributes within HTML tags, CSS parameters, and programming syntax symbols. It focuses on parameters, values, and code formatting elements such as attribute values in tags, styling parameters, and syntax structures.",0.277246057,[]
17_13645,"Structured data elements in technical or legal contexts, including numerical values (e.g., salary, dates), legal terms (e.g., INDIRECT, DAMAGES), code identifiers (e.g., id 2, 4 1), structured format markers (e.g., JSON keys, XML tags), and Chinese legal terms in regulatory documents (e.g., ""功 2"" mapped to ""merit"", ""跑到 1"" mapped to ""run to""). This neuron strongly responds to texts containing numerical patterns (e.g., salary $34,000, date 2025-01-01), legal disclaimers (e.g., CONSEQUENTIAL DAMAGES), technical specifications, and format markers in code configurations (e.g., "", 1"", . 1, - 1) within structured data elements.",0.25386262,[]
17_13713,"Structured personal identifiers in legal or official contexts, particularly gender (male/female), age (years), and parenthetical notation of place of origin.",0.40683925,[]
17_13863,"Phrases indicating a request to transfer or exchange items/information (e.g., ""Give me,"" ""Send me,"" ""Transfer""). ",0.323270875,[]
17_13902,"Legal terms related to crime, charges, and court procedures.
Crime: offense, criminal act, felony, misdemeanor.
Charges: accusation, indictment, prosecution, plea.
Court procedures: arrest, arraignment, trial, evidence presentation, cross-examination, verdict, sentencing, appeal.
Key roles: defendant (accused), plaintiff (complainant), prosecutor, defense attorney, judge, jury.
Other terms: subpoena (summons), bail, probation, litigation, due process, jurisdiction.",0.389625506,[]
17_13978,"Detect words and phrases related to past actions, experiences, or historical events, including Chinese terms like 'zeng' (曾), past tense verbs (e.g., 'guo' (过)), and English markers such as 'used to', 'once', and 'been'. This neuron shows strong activation when describing prior roles, past experiences, historical events, or biographical information, particularly sensitive to explicit references to past events in both Chinese and English texts.",0.236715197,[]
17_13997,"The specific dates (e.g., 2023-10-01) and date formats/patterns (e.g., YYYY-MM-DD, '2023年10月') in the text.",0.462798546,[]
17_14,"Closing phrases and sign-off conventions in letters and emails across languages, including culturally common endings and formal/informal signature formats (e.g., English ""Best regards,"" Japanese ""宜しくお願いします,"" French ""Cordialement,"" German ""Mit freundlichen Grüßen""). Formal examples often emphasize respect (Spanish ""Atentamente,"" Chinese ""此致敬礼""), while informal options use casual tones (English ""Cheers,"" Korean ""안녕"" among peers). Professional contexts may include full name/job title below sign-offs, while casual messages omit formal structure.",0.339182003,[]
17_14248,"Specific code syntax elements, such as configuration parameters, XML/HTML tags, or structured data identifiers (e.g., msgid, .html versions, plugin paths, etc.)",0.372410902,[]
17_14256,"Detecting marriage-related actions and relationships in Chinese text, focusing on the term ""jià"" (to marry out/get married) and its contextual usages. This neuron strongly reacts to: 1. Contextual applications of ""jià"" (e.g., ""marry below one's status"" 下嫁, ""marry someone"" 嫁人, ""marry into a family"" 嫁给某人, ""successful marital match"" 婚姻匹配成功); 2. Marriage concepts (bride 新娘, bridesmaid 伴娘, divorce 离婚, wedding 结婚, spousal titles 配偶称谓, marital conflicts 婚姻矛盾); 3. Cultural expressions (idiom ""A mother wants to remarry"" 娘要嫁人, dowry figures like ""500k dowry marriage"" 50万下嫁).特别关注 marriage autonomy, arranged marriages, marital disputes, and traditional customs like彩礼 (dowry system), covering both literal marriage practices and metaphorical usages in social discourse.",0.25185557,[]
17_14516,"The use of the '>' symbol as a delimiter for hierarchical categories in content security risk classification, e.g., to denote classification labels with hierarchical structures.",0.55123975,[]
17_14599,"Detect negation markers and absence indicators across languages, focusing on: Chinese negators (e.g., 'mei2' series, 'meiyou', 'bubao', 'wei2'), English negators ('without', 'not' phrases, 'don't'), and absence expressions (e.g., 'hai2mei2', 'buxuyao'). This neural node exhibits cross-lingual sensitivity to negation-polarity items, particularly explicit negation markers (没/not), absence descriptions (没有/without), prohibition terms (不要/don’t), and negative states (未/not yet). Activation peaks when multiple negation elements co-occur (e.g., ""Website 1 lacks 3"") or negation is emphasized via repetition (e.g., ""mei2 8 gave him 1"").",0.289665944,[]
17_14697,"Indicates text involving property theft or damage, particularly detecting concepts related to stolen/damaged personal/public property and robbery. High-activation content includes references to ""property"", theft incident descriptions, robbery details, information on stolen items, and property damage scenarios.",0.317289497,[]
17_14787,"Context involving acknowledgment of errors, self-correction, or apologies, particularly in technical documentation, social interactions, or narratives where errors are acknowledged and accountability is taken.",0.439300226,[]
17_14833,"Action verbs indicating handling or control of objects/concepts (e.g., Chinese ""将/把"" and English ""adjust"", ""convert"", ""set""), particularly in instructional or procedural contexts. These verbs often denote处置 or manipulation of entities (e.g., ""将X用于Y"" structure), involving technical steps with code markers (e.g., `bool`) or formatting symbols. Neurons emphasize active manipulation of objects, commonly appearing in scenarios requiring control such as modification, allocation, or transformation.",0.232025981,[]
17_15084,"Neuron 4 is primarily designed to identify dialogue content and quotation usage in text, with particular sensitivity to the application of quotation marks and punctuation (such as commas, periods, question marks, and exclamation points) in dialogue scenarios, including marking dialogue starts, ends, or parenthetical insertions. Its core function is to解析角色之间的交流内容和语境关系通过分析对话结构解析角色之间的交流内容和语境关系.",0.284355397,[]
17_15160,"Detect alphanumeric codes and structured identifiers in technical contexts, including version numbers (e.g., `0.2.1`), database/API identifiers (e.g., `0003_auto_20170403_2228`), hexadecimal values (e.g., `0x000C0000`), file GUIDs (e.g., `00D24382-8231-4B18-A4F0-2D94D8FE2E81`), address formats (e.g., `Zhihui Road 8`), code syntax markers (e.g., `DXE_SMM_DRIVER`), and specialized pattern fragments in URLs/APIs (e.g., `B1DS421X75M`). This neuron focuses on identifying technical/numerical patterns commonly found in software configurations, legal documents, database schemas, and structured data formats.",0.479486889,[]
17_15164,"Phrases or terms indicating cessation of interaction, disengagement, or non-interference, such as expressions of non-interference (""leave alone""), disconnection (""don't bother me""), or cessation of action (""let it go""), etc.",0.382612435,[]
17_15355,"Detect expressions related to illegal activities, organized crime, or underground/black market operations, particularly focusing on Chinese terms with the character ""黑"" (e.g., triads/black gangs, black market, black jails, black economy chains). Also respond to explicit content involving fraud, corruption, or illicit contexts. This neuron strongly reacts to terminology describing criminal organizations, illegal transaction systems, and associated dark industries.",0.305005216,[]
17_15391,"Expressions of apology or remorse, including phrases containing ""apology"" or ""sorry,"" as well as physical gestures like bowing (jū/gōng) or kneeling to磕头 (kē tóu). This neural node strongly reacts to formal apologies (apology), expressions of guilt (sin), and ritualized gestures of remorse. Common in contexts such as conflict resolution, public statements, or culturally significant humble ceremonies, it covers both linguistic expressions (e.g., ""致歉"" (zhì qiàn) / ""apologize"") and repentant physical gestures in both Chinese and English contexts.",0.301989382,[]
17_15641,"Key terms and contexts related to responsibility, accountability, or ethical obligations include: explicit responsibility terms (""responsibility"", ""accountable"", ""sense of responsibility"", ""privilege accorded"", ""agree to abide""), ethical/moral obligations (""know what we are doing"", ""sure that it works"", ""grave responsibility"", ""take an ethical stand""), and accountability consequences (""failure of duty"", ""symbolic responsibility"", ""collective accountability""). This neuron responds to both formal obligations (policies, legal liabilities) and moral imperatives (ethical choices, social responsibilities), covering concepts like organizational roles (""fleet command responsibility""), social contracts (""citizenship responsibilities""), and moral decisions (""prioritizing children over profits"") across Chinese and English contexts of 'accountability'.",0.275140908,[]
17_15644,"Detects expressions of victimhood, painful experiences, or moral appeals across languages, particularly Chinese suffering markers (e.g., ""惨"" ""卖惨"" ""诉苦"" ""乞丐"") and English equivalents (e.g., ""preachy"" ""pity party"" ""drip with oil"" ""reduced to begging""). Strongly reacts to cross-cultural patterns like emotional manipulation tactics, suffering comparisons, appeals for moral sympathy, and dramatization of suffering. This neuron specifically identifies rhetorical strategies that manipulate emotional responses through narratives of suffering or moral appeals, applicable in personal stories, social commentary, or ideological debates.",0.248123501,[]
17_15835,"Legal/criminal accountability and official misconduct investigation terminology, including formal charges (complaints, involved cases, criminal suspects), judicial procedures (initiation of investigation, transfer to judicial authorities), accountability measures (administrative penalties, disciplinary actions), institutional responsibility (management personnel, directly responsible individuals), and official misconduct scenarios (public officials, dereliction of duty). This neuron is activated in both Chinese and English legal documents and police reports, focusing on institutional processes for handling violations rather than specific criminal acts themselves.",0.32436298,[]
17_16012,"This neuron primarily identifies words in phrases that refer to two entities (e.g., ""half,"" ""the other,"" ""other"") and their associated sentence components.",0.331447773,[]
17_16016,"Vocabulary indicating unmet basic survival needs, especially food shortages and resource scarcity, includes:  
1. **Explicit hunger-related terms**: ""can't afford meals"" (""吃不上饭""), ""starvation"" (""饿死""), ""insufficient food"" (""吃不饱""), ""destitute living"" (""缺吃少穿"")  
2. **Material deprivation indicators**: ""no wages"" (""没有分文工钱""), ""homeless"" (""没有房子""), ""unreliable meals"" (""三餐不继"")  
3. **Poverty context signals**: ""soaring grain prices"" (""粮价上涨""), ""hardship"" (""生活困苦""), ""frugal living"" (""省吃俭用"")  
This neuron specifically focuses on deprivation patterns like ""eat + negation"" (""吃不..."") or ""lack of clothing/food"" (""缺衣...""), excluding general non-deprivation food references.  ",0.339154522,[]
17_16106,"Information related to engagement metrics for social media and online content, such as shares, retweets, likes, and comments.",0.373452412,[]
17_16153,"Content related to numbers and years, particularly numerical sequences containing dates, years, or time elements (e.g., specific dates, year values, timestamps, etc.). This neuron specifically focuses on time-related information expressed in numerical form, including date formats, year identifiers, or temporal parameters presented in consecutive numerical combinations.",0.479417661,[]
17_16185,"Neurons detecting metadata field identifiers and structured data labels used to define categories in technical configurations, user profiles, or data schemas. This includes: user profile descriptors (e.g., nickname, address, bio, description), technical metadata tags (e.g., JSON/XML keys like ""meta"", ""id"", ""version"", code patterns like .set_footer(), configuration attributes like targetFramework), and structured data identifiers (e.g., field labels before colons, API/database schema components, URL markers in metadata contexts). The neuron focuses on identifying the标签/类别 themselves (not their content), applicable in user profiles, XML/JSON config files, and data schema definitions.",0.410406355,[]
17_16240,"Structured numerical information (e.g., company registration details, financial data, product specifications, technical code parameters) in contextual content often includes Chinese units (yuan/¥), quantity indicators (individual/piece), or measurement terms (size/dimension). This neuron responds to formatted numerical data in commercial registration documents, pricing tables, API parameter configurations, and technical documents containing code/ID strings.",0.446479254,[]
17_16364,"This neuron identifies textual elements formatted with explicit sequential numbering systems, such as ordinal indicators (first, second), numerical listings (item No.X), or structured sequences (step①, part two). It responds most strongly to clear enumeration markers in contexts like legal clauses (Article III), procedural steps (Phase One), academic outlines (Point Two), and incremental categorizations (#third option). It excludes non-literal references without direct numeric labeling unless they are part of formal enumerative structures.",0.29950747,[]
17_16375,"The neuron primarily focuses on identifying words associated with positive emotions and states, such as joy, happiness, beauty, and harmony, particularly emphasizing terms that convey inner peace, delight, and life circumstances.",0.425603789,[]
17_16413,The consistent patterns or sequences existing in structured data (such as code or technical content).,0.230006066,[]
17_16461,"Phrases indicating entitlement, just rights, or legitimate claims include:  
- **Merit markers**: ""应得"" (""deserve""), ""due""  
- **Compensation/retribution**: ""proper share"", ""loss"", ""retribution"" (""报应"")  
- **Ownership claims**: ""属于"" (""belong to""), ""yours""  
- **Moral/legal obligations**: ""应面对"" (""ought to face""), ""应有自由权利"" (""entitled to freedom rights"")  
- **Religious obligations**: ""glory due unto""  

The neuron activates most strongly for core verbs (e.g., ""应/得/deserve/due""), followed by related nouns/adjectives, then auxiliary words in assertive contexts.  ",0.2549799,[]
17_16479,"Neurons are activated when encountering quoted sections or dialogue continuations, particularly sensitive to instances where a speaker extends their statement or engages with quoted text segments.",0.24106796,[]
17_16487,"Adverbial phrases indicating conditions or situations, especially those with ""even if/when"" or ""in"" structures (e.g., ""even if"", ""when..."", ""in... situations""). ",0.230684117,[]
17_16809,The Three-Body Problem (三体) is a groundbreaking science fiction novel by Liu Cixin. The Wandering Earth (流浪地球) is a notable film adaptation of Chinese sci-fi literature. Game of Thrones (权力的游戏) remains a landmark TV series in fantasy storytelling.,0.403778973,[]
17_16820,"Involving numerical and date-related content, including years, months, specific durations, and structured date formats (e.g., YYYY-MM-DD). Covers both explicit numerical expressions (e.g., ""3 years"", ""5 days"") and standardized date formats (e.g., ""2023-12-25""). Ensures accurate translation of temporal data while maintaining structural integrity and numerical precision.",0.417738676,[]
17_16839,"Text fragments involving components of East Asian names (e.g., split tokens in Chinese/Japanese/Korean names like 'Ge'/'un' forming ""朴槿惠"", 'b'/'rian' composing ""Brian"", name components ""振""/""邦"", hyphenated segments like '-h'/'-s', code terms like 'NativeHandle', phonetically-transcribed names like 'Shouji'/'Kazuya', and commonly used CJK surname/name characters). This pattern focuses on fragmented name components split into sub-character/syllabic units during processing.",0.376083879,[]
17_16873,"Specific prepositions and phrase structures indicating conditions or contexts, particularly expressions similar to ""情况下"" (such as ""in the situation/under the circumstances""), used to describe states or prerequisite conditions under specific scenarios.",0.202268645,[]
17_16907,"This neuron is primarily designed to detect Markdown-style reference links, emoticons, and text formatting patterns. It exhibits a strong response to forum or chat emoticon syntax (e.g., "":lol:"", "":dance2:""), reference-based link annotations (e.g., ""[ty-reference](1)""), and special formatting in code environments (e.g., ""CMD"", Docker commands). It is particularly sensitive to text patterns representing special formatting or link elements.",0.284785754,[]
17_16988,"Detect possessive pronouns (particularly ""his"" and ""our""), focusing on their relationship to individuals or groups, especially in collocations with family members, colleagues, partners, or team members. This neuron remains persistently activated in phrases indicating relationships between an individual and their associates or family members.",0.224631275,[]
17_16996,"Beneath the moon's ethereal glow, the vermilion pavilion stands,
Where silk-veiled beauties pluck the zither, notes like autumn's falling sand.
The inkstone weeps midnight's solitude, brushstrokes chase the fleeting dawn,
While willow-down drifts o'er the vermilion bridge, a transient life is drawn.",0.224022286,[]
17_17015,"Phrases expressing limitation or contrast, such as 'but', 'however', 'limited to', and 'though', which cover linguistic terms used to restrict scope or form oppositional relationships.",0.34278244,[]
17_17029,"This neuron specializes in identifying named entities containing personal names, brand/product names, and foreign language terms, particularly excelling in mixed-text environments and technology-related contexts. Its core functionalities include detecting full names/titles of individuals, bilingual mixed-character brand/product references, proprietary formats with foreign abbreviations, code/API method calls and namespaces, as well as case-mixed identifiers (e.g., hashtags or encoded parameters). It prioritizes cross-cultural entity clusters formed via alphanumeric combinations.",0.261922055,[]
17_17154,"The verb suffix '下来' (e.g., ""down"" or ""off"") and verbs involving division/separation/extracting actions (e.g., 拆分 - split, 分离 - separate, 提取 - extract).",0.296096212,[]
17_1720,"Identify vocabulary related to family relationships, particularly terms for family members such as parents, grandparents, spouses, and terminology related to family dynamics (e.g., ""婆"" (mother-in-law), ""父母"" (parents), ""爷爷"" (grandfather), ""奶奶"" (grandmother)), and include family relationship indicators in multiple languages.",0.45418471,[]
17_17271,"Detect expressions related to karma or moral causality, especially in Chinese religious/philosophical contexts where ""good/evil deeds必然 lead to inevitable consequences"". Key phrases include: 
- Core concepts: 善惡終有報 (Every good/evil deed必将 receives due retribution), 因果報應 (karmic retribution), 業力 (karma)
- Causality formulas: 善有善報惡有惡報 (Good begets good, evil begets evil)
- Moral consequence markers: 報應 (retribution), 輪回 (reincarnation), 罪惡 (sin)
- Divine judgment concepts: 天網恢恢 (divine justice leaves no escape), 靈魂轉世 (soul reincarnation), 業力懲罰 (karmic punishment)
Also identifies bilingual terms like 天網恢恢 ↔ divine justice. Common in religious teachings, moral parables, and ideological rhetoric using karmic frameworks.",0.443374052,[]
17_17492,"Legal terms related to judicial decisions and penalties, such as sentencing, conviction, fines, and imprisonment.",0.426893724,[]
17_17557,"The neuron activates strongly in scenarios confirming correctness or absence of issues, triggered by affirmative statements like: 
- Chinese ""没问题"" (activation 6-10) 
- English ""no problem"" (4-5) 
- Technical/legal terms like ""correct"", ""reasonable"", or ""legally compliant"". 

Peak activation occurs in: 
1. Validity assertions (""the procedure is problem-free"") 
2. Technical configuration validation (""SQL settings are correct"") 
3. Compliance confirmation (""code is legally compliant"") 
4. Issue resolution closure (""inspection passed"") 

Primary applications: quality assurance, error checking, and technical validation requiring explicit correctness verification.",0.242559069,[]
17_17650,"Detect text expressing durations using time units such as years, months, especially specific phrases indicating time spans (e.g., ""five-year average"", ""three-year record"", ""two-month low"", ""decade""). This neuron responds more strongly to longer time spans (e.g., ""decade"") and hyphenated expressions (e.g., ""five-year""). It demonstrates cross-lingual responsiveness to time duration references across multiple languages.",0.402616487,[]
17_17679,"Verbs and prepositions related to movement, especially those describing entering, exiting, or locating within physical spaces.",0.206099405,[]
17_1768,"This neuron primarily activates when detecting numerical, distance, and measurement information in text, exhibiting high sensitivity to numerical expressions with units. It responds strongly to: 
1. Physical measurements (meters, kilometers, centimeters)
2. Time measurements (minutes, seconds)
3. Distance specifications (range values, proximity measurements)
4. Technical specs with numerical values (e.g., ""5 meters"", ""100 meters"")
5. Numerical ranges (e.g., ""≤10 meters"")

The neuron shows stronger activation for longer distances or larger measurement values. It detects measurement contexts where units follow numerical values, enabling cross-lingual recognition of quantitative information with a particular focus on distance-related metrics.",0.250647074,[]
17_17692,"Names of people, places, organizations, or products (especially foreign names).",0.343910663,[]
17_17898,"Text indicating conditional statements or negation words (e.g., ""if"", ""not"", ""without"", ""reverse/against"") that establish logical dependencies or opposition in Chinese/English contexts. This includes: 1) Conditional markers (e.g., ""若"" (if), line breaks in code); 2) Negation terms (e.g., ""否"" (no), ""don’t"", ""lose""); 3) Oppositional terms (e.g., ""逆/against"", ""contradictory outcomes""); 4) Logical connectors (e.g., ""则/then"", ""否则/otherwise"" and consequence expressions); 5) Comparative indicators (e.g., ""dark vs light"", ""positive vs negative test results""). This pattern transcends languages/contexts, triggering markers for binary relationships (condition-result, success-failure, presence-absence) or conflicting states in technical, legal, and conversational scenarios.",0.24113461,[]
17_18025,"Detects text patterns of structured metadata in information, particularly labels and their corresponding values (such as title, date, measurement fields, etc.). It is most responsive to label-value format patterns like 'Category:', 'Size:', 'Artist:', commonly found in structured data formats within product listings, event information, and content metadata.",0.30712417,[]
17_18030,"""Don’t take my word for it—verify it yourself."" or ""If you’re unsure, check the source directly."" Phrases encouraging readers to independently verify information, such as ""Feel free to ask/explore for confirmation"" or ""You can always cross-check the facts.""",0.229509521,[]
17_18101,"Detect numerical expressions indicating full ranges, precise measurements, or technical specifications, especially involving 360-degree references, numerical units, or completeness markers. Includes: 1. 360-related patterns (e.g., ""360度"", ""360-degree""); 2. Technical measurement values (e.g., ""50磅压力"", ""2500次""); 3. Completeness indicators (e.g., ""全天候"", ""全部""); 4. Code/configuration numerals (e.g., ""=True 1"", ""expand 1 =True 1""); 5. Split numerical tokens (e.g., multi-token numbers like ""3 1 6 1""). This neuron specializes in identifying quantitative precision and full-coverage concepts in technical documentation, product specifications, and multilingual scenarios.",0.236862271,[]
17_18216,"Phrases related to reflecting on the past, refusing to return (e.g., never looking back), and persistently advancing (e.g., ceaseless progression), encompassing expressions of directional movement or states of action like ""回顾"" (retrospection), ""不返回"" (non-return), and ""持续前进"" (relentless advancement).",0.24200435,[]
17_18240,"Special characters in code or formatted text, such as #, @, and others.",0.263488882,[]
17_18305,"Detect citation markers using bracket and numbered reference formats in text, particularly targeting patterns like [ty-reference](X) in Chinese documents. This neuron responds to structural elements in references including: bracket-number combinations, closing parentheses with reference numbers, the ""ty"" identifier in reference labels, and numerical sequences denoting citation indices within parentheses. Its activation patterns manifest in components such as [3、)3、[6 ty 1、[ty-reference](7), indicating the neuron specializes in recognizing formatting features of academic/formal documents rather than semantic content.",0.231953434,[]
17_18313,"Geographical features, particularly water bodies and coastal areas.",0.335301667,[]
17_18321,Section or topic titles in web navigation elements.,0.361834894,[]
17_18425,"Detect expressions indicating arrival at a specific location or situation, focusing on Chinese verbs like ""来"" (lái, e.g., ""来"", ""前来"", ""过来"") and English ""Come"". This neuron activates for both physical movement (e.g., traveling to mainland China, attending meetings, participating in exposure incidents) and metaphorical arrival (e.g., addressing issues), covering bilingual expressions (e.g., English ""to"" in arrival contexts). Trigger words include destination markers like ""mainland"", ""Wuxi"", ""exposure incident"", and phrase patterns indicating movement toward a specific location or goal.",0.326237025,[]
17_18426,"Phrases indicating necessity or inevitability at critical turning points, such as mandatory actions (""have no choice but to take the risk"", ""must""), irreversible thresholds (""no retreat possible"", ""final healing stage""), pivotal interventions (""save her"", ""create chaos""), sufficient conditions (""sufficient evidence""), and system collapse points (engineering ""rack limit"", ""penetration speed threshold"" or legal ""no alternative but to invest funds""). This neuron specifically focuses on linguistic markers where constrained systems reach critical states, covering engineering limits, legal irreversible points, or narrative turning points, with strongest response to expressions combining necessity and consequence.",0.27527318,[]
17_18471,"Detects vocabulary related to military and naval terminology, particularly aircraft carriers, warships, fighter aircraft, and combat systems. The neuron demonstrates persistent activation in multiple languages' examples involving naval warfare, aircraft carrier operations, military aviation, and naval technology-related terminology.",0.501409133,[]
17_1856,"{Your text here will be translated into English while preserving proper nouns like names, places, or specific terms. Ensure conciseness without omitting key information.}",0.349927446,[]
17_18710,"Idioms or fixed expressions indicating body language or gestures (e.g., ""shrug"", ""nod"", etc.).",0.318401513,[]
17_18785,"The media-related content includes images, videos, audio, and various file formats.",0.263391319,[]
17_18794,A sequence of random or meaningless characters.,0.367838584,[]
17_18795,"Financial terms indicating negative changes, such as price decline, market downturn, and bearish indicators.",0.330823239,[]
17_18867,"Vocabulary related to individual or group emotional states, psychological, or social pressures, particularly terms describing suffering, adversity, responsibility, expectations, or spiritual strength.",0.266029535,[]
17_19044,"Transition words indicating sequence conclusion:
最后 - finally/lastly
最终 - ultimately/eventually
接下来 - next/subsequently
然后 - then/afterwards
最后但同样重要 - last but not least
总之 - in conclusion/briefly speaking
如上所述 - as mentioned above
因此 - therefore/consequently
结果 - as a result
最终结果 - in the end",0.246460045,[]
17_1907,Phrases related to ongoing processes or activities.,0.210522626,[]
17_19073,"Detect real estate and housing-related terminology, focusing on: 
1. Building types (semi-detached, townhouse, Victorian) 
2. Property features (bedroom, kitchen, unit) 
3. Spatial descriptors (acre, lot, terrace) 
4. Chinese residential terms (院/yuan courtyard, 房/fang house, 套/tao apartment) 
Activates for compound phrases describing residential structures (e.g., 联排别墅/row house), architectural elements (露台/terrace), or transaction terms (地块/lot) in both English and Chinese real estate contexts.",0.449688007,[]
17_19081,"The neuron primarily detects line breaks and paragraph delimiters in text, and its activation typically co-occurs with other formatting markers.",0.275733629,[]
17_19281,"Detect terminology related to human/animal excretory functions across languages, including:  
1. **Excretory substances**: Feces (shit, excrement, poop), urine (pee), vomit (emesis), and related terms  
2. **Action verbs**: Excrete, expel, evacuate (e.g., ""defecate,"" ""void"")  
3. **Hygiene descriptors**: Smelly, unclean, contaminated, sanitary  
4. **Contextual themes**:  
   - Toilet-related hygiene practices  
   - Fecal-oral disease transmission (e.g., pathogens like E. coli)  
   - Scatological humor  
   - Medical terms (e.g., stool analysis, urological conditions)  

Activates for explicit discussions of biological elimination processes, sanitation taboos, or pathogen risks associated with waste materials in both Chinese and English contexts.",0.374790356,[]
17_19397,"Terms indicating responsibility or role, particularly those associated with leaders, authorities, or representatives.",0.232086391,[]
17_19455,"This neuron primarily detects conditional hypothetical structures formed by hypothetical cue words (e.g., ""若"", ""假如"") paired with resultative expressions (e.g., ""则"", ""因此""), especially focusing on virtual scenarios involving modal auxiliaries (could/might/may) and speculative outcomes (e.g., ""若...则"", ""were X it'd Y""). Its activation relies on the配对关系 between假设 premises and inferred results, demonstrating high sensitivity to cross-linguistic logical connectors (e.g., ""要是...就"") and uncertainty-indicating punctuation (?/...). It identifies abstract causal chains in unrealized hypothetical situations rather than factual assertions.",0.28258244,[]
17_19481,"Punctuation marks that express strong emotions, such as exclamation marks, question marks, and other symbols used to convey intense feelings.",0.388786134,[]
17_19573,"Involves file paths, directories, source code references, and programming syntax terminology, primarily related to computer system operations and software development.",0.206455428,[]
17_19580,"The structure ""一边...一边..."" describes simultaneous or repetitive actions, such as:  
""她一边织毛衣一边听广播"" → ""She knits sweaters while listening to the radio.""  
This maintains parallel activity concisely, emphasizing coordinated motions or repeated patterns.  ",0.347336364,[]
17_19663,"Structural elements in code or markup languages, such as line breaks followed by numbers/parentheses, closing tags (e.g., HTML tags), or syntax patterns in JSON/HTML (e.g., braces, quotation marks).",0.203093774,[]
17_19701,"Detect concepts related to stock markets and investments, with a focus on industry analysis and trending sectors in China's financial markets. Strongly responsive to technology stocks, AI-related investments, semiconductor firms, and other prominent financial areas. Trigger keywords include industry sectors (sector), stock price movements, market investment themes, classifications of tech companies, and discussions on market trends and investment opportunities.",0.394553021,[]
17_1987,"Content involving the disregard of ethics and moral boundaries, specifically referencing texts that ignore ethical norms or moral constraints.",0.33472801,[]
17_19896,"Special characters and symbols in the text, especially emojis and non-standard Unicode characters.",0.363041869,[]
17_19940,"This neuron primarily detects personal identifiers such as names (especially Chinese surnames and given names), as well as information related to personal identity verification and profile data.",0.372725317,[]
17_20083,"This neuron primarily responds to mentions of romantic relationships and family ties, particularly showing activation to terms referring to spouses and family members such as 'wife,' 'husband,' 'child,' and 'family,' as well as marital status terms like 'married' and 'first love.' Direct references to spouses (e.g., 'wife,' 'wife') elicit the highest activation values (7-10), while terms related to other family members and relationship statuses yield moderate activation (2-5). The neuron exhibits consistent responses across both English and Chinese, indicating its detection of relational references is unaffected by language.",0.433153364,[]
17_20233,"Numeric reference IDs or model numbers in technical documents refer to numerical identifiers used to specify particular devices, components, or documents, as well as product model numbers cited in technical materials.",0.282724268,[]
17_20282,"Detect numerical markers and code/format syntax patterns in structured text, including line number indicators in code blocks (e.g., ""\n 2""), version/build numbers (e.g., ""nRF5_SDK_15.2.0""), symbol-number combinations (e.g., ""� 2""), structured data identifiers with numerical values in JSON formats, escape characters (e.g., \n), and tagged labels. This neural network module specializes in identifying software versioning patterns, code line references, file system paths with version directories (e.g., ""C:/Users/.../nRF5_SDK_15.2.0""), markup language syntax, data serialization formats, and technical specification documentation structures across technical documents, code repositories, and structured data formats.",0.340194873,[]
17_20294,"Detect age-related information in the text, especially numerical ages presented in formats like ""[number] year(s) old"" or ""[number] 岁"" (particularly for teenagers and school-age children, e.g., 15, 13). Also monitor birth years, school grades, and other age indicators. This neuron is highly sensitive to content involving minors and activates显著 when discussing children or adolescents in both Chinese and English contexts.",0.411751979,[]
